name,dgbas_id
太麻里鄉,1001409
太麻里鄉三光里,6801300-006
太麻里鄉三民里,6801300-001
太麻里鄉奎輝里,6801300-007
太麻里鄉澤仁里,6801300-002
太麻里鄉羅浮里,6801300-009
太麻里鄉義盛里,6801300-003
太麻里鄉華陵里,6801300-008
太麻里鄉長興里,6801300-005
太麻里鄉霞雲里,6801300-004
太麻里鄉高義里,6801300-010
學甲區,6701300
學甲區三光里,6801300-006
學甲區三民里,6801300-001
學甲區奎輝里,6801300-007
學甲區澤仁里,6801300-002
學甲區羅浮里,6801300-009
學甲區義盛里,6801300-003
學甲區華陵里,6801300-008
學甲區長興里,6801300-005
學甲區霞雲里,6801300-004
學甲區高義里,6801300-010
安南區,6703500
安南區三光里,6801300-006
安南區三民里,6801300-001
安南區奎輝里,6801300-007
安南區澤仁里,6801300-002
安南區羅浮里,6801300-009
安南區義盛里,6801300-003
安南區華陵里,6801300-008
安南區長興里,6801300-005
安南區霞雲里,6801300-004
安南區高義里,6801300-010
安定區,6702100
安定區三光里,6801300-006
安定區三民里,6801300-001
安定區奎輝里,6801300-007
安定區澤仁里,6801300-002
安定區羅浮里,6801300-009
安定區義盛里,6801300-003
安定區華陵里,6801300-008
安定區長興里,6801300-005
安定區霞雲里,6801300-004
安定區高義里,6801300-010
安平區,6703600
安平區三光里,6801300-006
安平區三民里,6801300-001
安平區奎輝里,6801300-007
安平區澤仁里,6801300-002
安平區羅浮里,6801300-009
安平區義盛里,6801300-003
安平區華陵里,6801300-008
安平區長興里,6801300-005
安平區霞雲里,6801300-004
安平區高義里,6801300-010
安樂區,1001706
安樂區三光里,6801300-006
安樂區奎輝里,6801300-007
安樂區澤仁里,6801300-002
安樂區羅浮里,6801300-009
安樂區義盛里,6801300-003
安樂區華陵里,6801300-008
安樂區長興里,6801300-005
安樂區霞雲里,6801300-004
安樂區高義里,6801300-010
官田區,6701000
官田區三光里,6801300-006
官田區三民里,6801300-001
官田區奎輝里,6801300-007
官田區澤仁里,6801300-002
官田區羅浮里,6801300-009
官田區義盛里,6801300-003
官田區華陵里,6801300-008
官田區長興里,6801300-005
官田區霞雲里,6801300-004
官田區高義里,6801300-010
宜蘭市,1000201
宜蘭市三光里,6801300-006
宜蘭市三民里,6801300-001
宜蘭市奎輝里,6801300-007
宜蘭市澤仁里,6801300-002
宜蘭市羅浮里,6801300-009
宜蘭市義盛里,6801300-003
宜蘭市華陵里,6801300-008
宜蘭市長興里,6801300-005
宜蘭市霞雲里,6801300-004
宜蘭市高義里,6801300-010
宜蘭縣,10002
宜蘭縣三星鄉,1000210
宜蘭縣三星鄉人和村,1000210-005
宜蘭縣三星鄉員山村,1000210-001
宜蘭縣三星鄉大洲村,1000210-017
宜蘭縣三星鄉大義村,1000210-015
宜蘭縣三星鄉大隱村,1000210-010
宜蘭縣三星鄉天山村,1000210-002
宜蘭縣三星鄉天福村,1000210-003
宜蘭縣三星鄉尚武村,1000210-016
宜蘭縣三星鄉尾塹村,1000210-018
宜蘭縣三星鄉拱照村,1000210-009
宜蘭縣三星鄉月眉村,1000210-008
宜蘭縣三星鄉義德村,1000210-006
宜蘭縣三星鄉萬富村,1000210-014
宜蘭縣三星鄉萬德村,1000210-012
宜蘭縣三星鄉行健村,1000210-011
宜蘭縣三星鄉貴林村,1000210-013
宜蘭縣三星鄉集慶村,1000210-007
宜蘭縣三星鄉雙賢村,1000210-004
宜蘭縣五結鄉,1000209
宜蘭縣五結鄉三興村,1000209-001
宜蘭縣五結鄉上四村,1000209-004
宜蘭縣五結鄉中興村,1000209-005
宜蘭縣五結鄉二結村,1000209-002
宜蘭縣五結鄉五結村,1000209-008
宜蘭縣五結鄉利澤村,1000209-013
宜蘭縣五結鄉協和村,1000209-010
宜蘭縣五結鄉四結村,1000209-006
宜蘭縣五結鄉大吉村,1000209-009
宜蘭縣五結鄉孝威村,1000209-011
宜蘭縣五結鄉季新村,1000209-015
宜蘭縣五結鄉成興村,1000209-014
宜蘭縣五結鄉福興村,1000209-007
宜蘭縣五結鄉錦眾村,1000209-012
宜蘭縣五結鄉鎮安村,1000209-003
宜蘭縣冬山鄉,1000208
宜蘭縣冬山鄉三奇村,1000208-004
宜蘭縣冬山鄉中山村,1000208-014
宜蘭縣冬山鄉丸山村,1000208-013
宜蘭縣冬山鄉八寶村,1000208-012
宜蘭縣冬山鄉冬山村,1000208-009
宜蘭縣冬山鄉南興村,1000208-008
宜蘭縣冬山鄉大興村,1000208-005
宜蘭縣冬山鄉大進村,1000208-024
宜蘭縣冬山鄉太和村,1000208-011
宜蘭縣冬山鄉安平村,1000208-010
宜蘭縣冬山鄉廣安村,1000208-022
宜蘭縣冬山鄉廣興村,1000208-021
宜蘭縣冬山鄉得安村,1000208-020
宜蘭縣冬山鄉東城村,1000208-006
宜蘭縣冬山鄉柯林村,1000208-023
宜蘭縣冬山鄉武淵村,1000208-001
宜蘭縣冬山鄉永美村,1000208-016
宜蘭縣冬山鄉清溝村,1000208-018
宜蘭縣冬山鄉珍珠村,1000208-002
宜蘭縣冬山鄉群英村,1000208-017
宜蘭縣冬山鄉補城村,1000208-003
宜蘭縣冬山鄉順安村,1000208-015
宜蘭縣冬山鄉香和村,1000208-007
宜蘭縣冬山鄉鹿埔村,1000208-019
宜蘭縣南澳鄉,1000212
宜蘭縣南澳鄉南澳村,1000212-001
宜蘭縣南澳鄉東岳村,1000212-003
宜蘭縣南澳鄉武塔村,1000212-005
宜蘭縣南澳鄉澳花村,1000212-007
宜蘭縣南澳鄉碧侯村,1000212-002
宜蘭縣南澳鄉碧候村,1000212-002
宜蘭縣南澳鄉金岳村,1000212-004
宜蘭縣南澳鄉金洋村,1000212-006
宜蘭縣員山鄉,1000207
宜蘭縣員山鄉七賢村,1000207-004
宜蘭縣員山鄉中華村,1000207-008
宜蘭縣員山鄉內城村,1000207-007
宜蘭縣員山鄉同樂村,1000207-012
宜蘭縣員山鄉員山村,1000207-001
宜蘭縣員山鄉尚德村,1000207-002
宜蘭縣員山鄉惠好村,1000207-003
宜蘭縣員山鄉枕山村,1000207-011
宜蘭縣員山鄉永和村,1000207-009
宜蘭縣員山鄉深溝村,1000207-005
宜蘭縣員山鄉湖北村,1000207-015
宜蘭縣員山鄉湖東村,1000207-013
宜蘭縣員山鄉湖西村,1000207-016
宜蘭縣員山鄉蓁巷村,1000207-006
宜蘭縣員山鄉逸仙村,1000207-014
宜蘭縣員山鄉頭分村,1000207-010
宜蘭縣壯圍鄉,1000206
宜蘭縣壯圍鄉功勞村,1000206-010
宜蘭縣壯圍鄉古亭村,1000206-009
宜蘭縣壯圍鄉古結村,1000206-014
宜蘭縣壯圍鄉吉祥村,1000206-001
宜蘭縣壯圍鄉大福村,1000206-013
宜蘭縣壯圍鄉復興村,1000206-005
宜蘭縣壯圍鄉忠孝村,1000206-008
宜蘭縣壯圍鄉新南村,1000206-003
宜蘭縣壯圍鄉新社村,1000206-012
宜蘭縣壯圍鄉東港村,1000206-004
宜蘭縣壯圍鄉永鎮村,1000206-007
宜蘭縣壯圍鄉美城村,1000206-011
宜蘭縣壯圍鄉美福村,1000206-002
宜蘭縣壯圍鄉過嶺村,1000206-006
宜蘭縣大同鄉,1000211
宜蘭縣大同鄉南山村,1000211-009
宜蘭縣大同鄉四季村,1000211-008
宜蘭縣大同鄉太平村,1000211-007
宜蘭縣大同鄉寒溪村,1000211-001
宜蘭縣大同鄉崙埤村,1000211-002
宜蘭縣大同鄉復興村,1000211-004
宜蘭縣大同鄉松羅村,1000211-003
宜蘭縣大同鄉樂水村,1000211-006
宜蘭縣大同鄉英士村,1000211-005
宜蘭縣大同鄉茂安村,1000211-010
宜蘭縣宜蘭市,1000201
宜蘭縣宜蘭市七張里,1000201-016
宜蘭縣宜蘭市七結里,1000201-043
宜蘭縣宜蘭市中山里,1000201-031
宜蘭縣宜蘭市中正里,1000201-020
宜蘭縣宜蘭市中興里,1000201-046
宜蘭縣宜蘭市凱旋里,1000201-012
宜蘭縣宜蘭市北津里,1000201-026
宜蘭縣宜蘭市北門里,1000201-028
宜蘭縣宜蘭市南橋里,1000201-009
宜蘭縣宜蘭市南津里,1000201-011
宜蘭縣宜蘭市南門里,1000201-034
宜蘭縣宜蘭市和睦里,1000201-007
宜蘭縣宜蘭市大新里,1000201-045
宜蘭縣宜蘭市大東里,1000201-005
宜蘭縣宜蘭市大道里,1000201-033
宜蘭縣宜蘭市孝廉里,1000201-023
宜蘭縣宜蘭市小東里,1000201-021
宜蘭縣宜蘭市延平里,1000201-015
宜蘭縣宜蘭市建業里,1000201-010
宜蘭縣宜蘭市建軍里,1000201-037
宜蘭縣宜蘭市復興里,1000201-040
宜蘭縣宜蘭市思源里,1000201-038
宜蘭縣宜蘭市慈安里,1000201-017
宜蘭縣宜蘭市慶和里,1000201-029
宜蘭縣宜蘭市成功里,1000201-041
宜蘭縣宜蘭市擺厘里,1000201-047
宜蘭縣宜蘭市文化里,1000201-039
宜蘭縣宜蘭市新東里,1000201-042
宜蘭縣宜蘭市新民里,1000201-018
宜蘭縣宜蘭市新生里,1000201-024
宜蘭縣宜蘭市新興里,1000201-006
宜蘭縣宜蘭市昇平里,1000201-004
宜蘭縣宜蘭市東村里,1000201-014
宜蘭縣宜蘭市東門里,1000201-019
宜蘭縣宜蘭市梅洲里,1000201-027
宜蘭縣宜蘭市民族里,1000201-036
宜蘭縣宜蘭市民權里,1000201-002
宜蘭縣宜蘭市民生里,1000201-003
宜蘭縣宜蘭市泰山里,1000201-044
宜蘭縣宜蘭市神農里,1000201-001
宜蘭縣宜蘭市茭白里,1000201-025
宜蘭縣宜蘭市菜園里,1000201-022
宜蘭縣宜蘭市西門里,1000201-032
宜蘭縣宜蘭市負郭里,1000201-035
宜蘭縣宜蘭市進士里,1000201-008
宜蘭縣宜蘭市鄂王里,1000201-030
宜蘭縣宜蘭市黎明里,1000201-013
宜蘭縣礁溪鄉,1000205
宜蘭縣礁溪鄉三民村,1000205-010
宜蘭縣礁溪鄉二結村,1000205-018
宜蘭縣礁溪鄉二龍村,1000205-007
宜蘭縣礁溪鄉光武村,1000205-014
宜蘭縣礁溪鄉六結村,1000205-006
宜蘭縣礁溪鄉匏崙村,1000205-017
宜蘭縣礁溪鄉吳沙村,1000205-015
宜蘭縣礁溪鄉大忠村,1000205-004
宜蘭縣礁溪鄉大義村,1000205-005
宜蘭縣礁溪鄉德陽村,1000205-003
宜蘭縣礁溪鄉時潮村,1000205-008
宜蘭縣礁溪鄉林美村,1000205-011
宜蘭縣礁溪鄉玉光村,1000205-013
宜蘭縣礁溪鄉玉田村,1000205-009
宜蘭縣礁溪鄉玉石村,1000205-002
宜蘭縣礁溪鄉白雲村,1000205-001
宜蘭縣礁溪鄉白鵝村,1000205-012
宜蘭縣礁溪鄉龍潭村,1000205-016
宜蘭縣羅東鎮,1000202
宜蘭縣羅東鎮中山里,1000202-029
宜蘭縣羅東鎮仁和里,1000202-030
宜蘭縣羅東鎮仁德里,1000202-011
宜蘭縣羅東鎮仁愛里,1000202-024
宜蘭縣羅東鎮信義里,1000202-022
宜蘭縣羅東鎮公正里,1000202-020
宜蘭縣羅東鎮北成里,1000202-018
宜蘭縣羅東鎮南昌里,1000202-008
宜蘭縣羅東鎮南豪里,1000202-009
宜蘭縣羅東鎮國華里,1000202-026
宜蘭縣羅東鎮大新里,1000202-004
宜蘭縣羅東鎮居仁里,1000202-012
宜蘭縣羅東鎮成功里,1000202-010
宜蘭縣羅東鎮新群里,1000202-006
宜蘭縣羅東鎮東安里,1000202-005
宜蘭縣羅東鎮東明里,1000202-003
宜蘭縣羅東鎮樹林里,1000202-025
宜蘭縣羅東鎮浮崙里,1000202-015
宜蘭縣羅東鎮漢民里,1000202-016
宜蘭縣羅東鎮竹林里,1000202-023
宜蘭縣羅東鎮維揚里,1000202-027
宜蘭縣羅東鎮羅東里,1000202-014
宜蘭縣羅東鎮羅莊里,1000202-007
宜蘭縣羅東鎮義和里,1000202-013
宜蘭縣羅東鎮西安里,1000202-017
宜蘭縣羅東鎮賢文里,1000202-019
宜蘭縣羅東鎮開元里,1000202-002
宜蘭縣羅東鎮開明里,1000202-028
宜蘭縣羅東鎮開羅里,1000202-001
宜蘭縣羅東鎮集祥里,1000202-021
宜蘭縣蘇澳鎮,1000203
宜蘭縣蘇澳鎮南安里,1000203-018
宜蘭縣蘇澳鎮南寧里,1000203-022
宜蘭縣蘇澳鎮南建里,1000203-023
宜蘭縣蘇澳鎮南強里,1000203-025
宜蘭縣蘇澳鎮南成里,1000203-020
宜蘭縣蘇澳鎮南正里,1000203-019
宜蘭縣蘇澳鎮南興里,1000203-021
宜蘭縣蘇澳鎮存仁里,1000203-004
宜蘭縣蘇澳鎮岳明里,1000203-006
宜蘭縣蘇澳鎮新城里,1000203-008
宜蘭縣蘇澳鎮朝陽里,1000203-026
宜蘭縣蘇澳鎮東澳里,1000203-024
宜蘭縣蘇澳鎮永光里,1000203-015
宜蘭縣蘇澳鎮永春里,1000203-016
宜蘭縣蘇澳鎮永榮里,1000203-003
宜蘭縣蘇澳鎮永樂里,1000203-017
宜蘭縣蘇澳鎮港邊里,1000203-005
宜蘭縣蘇澳鎮聖愛里,1000203-027
宜蘭縣蘇澳鎮聖湖里,1000203-009
宜蘭縣蘇澳鎮蘇北里,1000203-011
宜蘭縣蘇澳鎮蘇南里,1000203-012
宜蘭縣蘇澳鎮蘇東里,1000203-013
宜蘭縣蘇澳鎮蘇西里,1000203-010
宜蘭縣蘇澳鎮長安里,1000203-014
宜蘭縣蘇澳鎮隘丁里,1000203-007
宜蘭縣蘇澳鎮頂寮里,1000203-002
宜蘭縣蘇澳鎮龍德里,1000203-001
宜蘭縣頭城鎮,1000204
宜蘭縣頭城鎮下埔里,1000204-021
宜蘭縣頭城鎮中崙里,1000204-022
宜蘭縣頭城鎮二城里,1000204-023
宜蘭縣頭城鎮合興里,1000204-004
宜蘭縣頭城鎮城北里,1000204-011
宜蘭縣頭城鎮城南里,1000204-013
宜蘭縣頭城鎮城東里,1000204-010
宜蘭縣頭城鎮城西里,1000204-012
宜蘭縣頭城鎮外澳里,1000204-006
宜蘭縣頭城鎮大坑里,1000204-009
宜蘭縣頭城鎮大溪里,1000204-003
宜蘭縣頭城鎮大里里,1000204-002
宜蘭縣頭城鎮拔雅里,1000204-016
宜蘭縣頭城鎮新建里,1000204-015
宜蘭縣頭城鎮更新里,1000204-005
宜蘭縣頭城鎮武營里,1000204-008
宜蘭縣頭城鎮港口里,1000204-007
宜蘭縣頭城鎮石城里,1000204-001
宜蘭縣頭城鎮福成里,1000204-017
宜蘭縣頭城鎮竹安里,1000204-014
宜蘭縣頭城鎮金盈里,1000204-019
宜蘭縣頭城鎮金面里,1000204-018
宜蘭縣頭城鎮頂埔里,1000204-020
宜蘭縣頭城鎮龜山里,1000204-024
富里鄉,1001510
富里鄉三光里,6801300-006
富里鄉三民里,6801300-001
富里鄉奎輝里,6801300-007
富里鄉澤仁里,6801300-002
富里鄉羅浮里,6801300-009
富里鄉義盛里,6801300-003
富里鄉華陵里,6801300-008
富里鄉長興里,6801300-005
富里鄉霞雲里,6801300-004
富里鄉高義里,6801300-010
寶山鄉,1000410
寶山鄉三光里,6801300-006
寶山鄉三民里,6801300-001
寶山鄉奎輝里,6801300-007
寶山鄉澤仁里,6801300-002
寶山鄉羅浮里,6801300-009
寶山鄉義盛里,6801300-003
寶山鄉華陵里,6801300-008
寶山鄉長興里,6801300-005
寶山鄉霞雲里,6801300-004
寶山鄉高義里,6801300-010
將軍區,6701600
將軍區三光里,6801300-006
將軍區三民里,6801300-001
將軍區奎輝里,6801300-007
將軍區澤仁里,6801300-002
將軍區羅浮里,6801300-009
將軍區義盛里,6801300-003
將軍區華陵里,6801300-008
將軍區長興里,6801300-005
將軍區霞雲里,6801300-004
將軍區高義里,6801300-010
小港區,6401100
小港區三光里,6801300-006
小港區三民里,6801300-001
小港區奎輝里,6801300-007
小港區澤仁里,6801300-002
小港區羅浮里,6801300-009
小港區義盛里,6801300-003
小港區華陵里,6801300-008
小港區長興里,6801300-005
小港區霞雲里,6801300-004
小港區高義里,6801300-010
尖石鄉,1000412
尖石鄉三光里,6801300-006
尖石鄉三民里,6801300-001
尖石鄉奎輝里,6801300-007
尖石鄉澤仁里,6801300-002
尖石鄉羅浮里,6801300-009
尖石鄉義盛里,6801300-003
尖石鄉華陵里,6801300-008
尖石鄉長興里,6801300-005
尖石鄉霞雲里,6801300-004
尖石鄉高義里,6801300-010
屏東市,1001301
屏東市三光里,6801300-006
屏東市三民里,6801300-001
屏東市奎輝里,6801300-007
屏東市澤仁里,6801300-002
屏東市羅浮里,6801300-009
屏東市義盛里,6801300-003
屏東市華陵里,6801300-008
屏東市長興里,6801300-005
屏東市霞雲里,6801300-004
屏東市高義里,6801300-010
屏東縣,10013
屏東縣三地門鄉,1001326
屏東縣三地門鄉三地村,1001326-001
屏東縣三地門鄉口社村,1001326-006
屏東縣三地門鄉大社村,1001326-004
屏東縣三地門鄉安坡村,1001326-008
屏東縣三地門鄉德文村,1001326-003
屏東縣三地門鄉賽嘉村,1001326-005
屏東縣三地門鄉達來村,1001326-002
屏東縣三地門鄉青山村,1001326-009
屏東縣三地門鄉青葉村,1001326-010
屏東縣三地門鄉馬兒村,1001326-007
屏東縣九如鄉,1001308
屏東縣九如鄉三塊村,1001308-006
屏東縣九如鄉九塊村,1001308-002
屏東縣九如鄉九明村,1001308-003
屏東縣九如鄉九清村,1001308-001
屏東縣九如鄉大坵村,1001308-005
屏東縣九如鄉後庄村,1001308-007
屏東縣九如鄉東寧村,1001308-010
屏東縣九如鄉洽興村,1001308-009
屏東縣九如鄉玉水村,1001308-004
屏東縣九如鄉玉泉村,1001308-011
屏東縣九如鄉耆老村,1001308-008
屏東縣佳冬鄉,1001321
屏東縣佳冬鄉佳冬村,1001321-001
屏東縣佳冬鄉六根村,1001321-002
屏東縣佳冬鄉塭豐村,1001321-012
屏東縣佳冬鄉大同村,1001321-009
屏東縣佳冬鄉昌隆村,1001321-007
屏東縣佳冬鄉燄溫村,1001321-011
屏東縣佳冬鄉玉光村,1001321-006
屏東縣佳冬鄉石光村,1001321-005
屏東縣佳冬鄉羌園村,1001321-010
屏東縣佳冬鄉萬建村,1001321-004
屏東縣佳冬鄉豐隆村,1001321-008
屏東縣佳冬鄉賴家村,1001321-003
屏東縣來義鄉,1001330
屏東縣來義鄉丹林村,1001330-003
屏東縣來義鄉來義村,1001330-001
屏東縣來義鄉南和村,1001330-007
屏東縣來義鄉古樓村,1001330-004
屏東縣來義鄉文樂村,1001330-005
屏東縣來義鄉望嘉村,1001330-006
屏東縣來義鄉義林村,1001330-002
屏東縣內埔鄉,1001313
屏東縣內埔鄉上樹村,1001313-014
屏東縣內埔鄉中林村,1001313-016
屏東縣內埔鄉內埔村,1001313-001
屏東縣內埔鄉內田村,1001313-002
屏東縣內埔鄉和興村,1001313-006
屏東縣內埔鄉大新村,1001313-020
屏東縣內埔鄉富田村,1001313-010
屏東縣內埔鄉建興村,1001313-019
屏東縣內埔鄉振豐村,1001313-009
屏東縣內埔鄉東勢村,1001313-012
屏東縣內埔鄉東寧村,1001313-007
屏東縣內埔鄉東片村,1001313-013
屏東縣內埔鄉水門村,1001313-023
屏東縣內埔鄉竹圍村,1001313-011
屏東縣內埔鄉美和村,1001313-005
屏東縣內埔鄉義亭村,1001313-004
屏東縣內埔鄉老埤村,1001313-015
屏東縣內埔鄉興南村,1001313-003
屏東縣內埔鄉豐田村,1001313-008
屏東縣內埔鄉隘寮村,1001313-022
屏東縣內埔鄉黎明村,1001313-021
屏東縣內埔鄉龍泉村,1001313-017
屏東縣內埔鄉龍潭村,1001313-018
屏東縣南州鄉,1001320
屏東縣南州鄉七塊村,1001320-005
屏東縣南州鄉仁里村,1001320-003
屏東縣南州鄉南安村,1001320-010
屏東縣南州鄉同安村,1001320-009
屏東縣南州鄉壽元村,1001320-008
屏東縣南州鄉溪北村,1001320-004
屏東縣南州鄉溪南村,1001320-002
屏東縣南州鄉溪洲村,1001320-001
